Timestamp,Current(uA),,,,,,,,
83.262259,-0.000196398,,,,,,,,
83.4682898,0.000169204,,,,,,,,
83.5576425,9.37E-05,,,,,,,,
83.6493958,0.000138989,,,,,,,,
83.8682869,-2.12E-05,,,,,,,,
83.9475233,0.000148054,,,,,,,,
84.1478855,-2.72E-05,,,,,,,,
84.2440655,-3.93E-05,,,,,,,,
84.3317406,-6.04E-06,,,,,,,,
84.5062915,0.000175247,,,,,,,,
84.5947282,0.000199419,,,,,,,,
84.6848568,5.44E-05,,,,,,,,
84.8780384,0.000105753,,,,,,,,
84.9499547,0.000253806,,,,,,,,
85.0420213,0.000199419,,,,,,,,
85.2225707,0.000123882,,,,,,,,
85.3103792,0.000166183,,,,,,,,
85.3820502,-9.06E-06,,,,,,,,
85.5725919,0.000157118,,,,,,,,
85.6673409,1.21E-05,,,,,,,,
85.7382119,4.83E-05,,,,,,,,
85.9291172,0.000163161,,,,,,,,
86.0279347,0.000284022,,,,,,,,
86.1173045,2.12E-05,,,,,,,,
86.3247229,0.000214527,,,,,,,,
86.3950932,0.000111796,,,,,,,,
86.4825054,8.46E-05,,,,,,,,
86.669915,7.55E-05,,,,,,,,
86.7526992,-5.14E-05,,,,,,,,
86.8239695,-0.000154097,,,,,,,,
87.0151246,0.000126903,,,,,,,,
87.114929,0.000404882,,,,,,,,
87.2777461,0.000148054,,,,,,,,
87.3830657,-5.14E-05,,,,,,,,
87.4558898,9.97E-05,,,,,,,,
87.5438117,0.000284022,,,,,,,,
87.7369504,0.000114817,,,,,,,,
87.8401578,0.000117839,,,,,,,,
87.9112646,-4.53E-05,,,,,,,,
88.106738,0.000108774,,,,,,,,
88.188295,3.02E-05,,,,,,,,
88.381841,9.37E-05,,,,,,,,
88.4542483,0.000114817,,,,,,,,
88.548624,6.35E-05,,,,,,,,
88.7052608,0.000196398,,,,,,,,
88.7943904,-3.02E-06,,,,,,,,
88.8833739,0.000223591,,,,,,,,
89.0766283,4.23E-05,,,,,,,,
89.1768666,6.95E-05,,,,,,,,
89.2737058,-0.00012086,,,,,,,,
89.448667,6.04E-05,,,,,,,,
89.5367467,9.67E-05,,,,,,,,
89.6245483,0.000244742,,,,,,,,
89.7981833,2.72E-05,,,,,,,,
89.8856385,3.93E-05,,,,,,,,
89.9732601,-0.000108774,,,,,,,,
90.1625762,0.000217548,,,,,,,,
90.2490916,3.32E-05,,,,,,,,
90.3207939,0.000235677,,,,,,,,
90.4861055,6.35E-05,,,,,,,,
90.5897417,0.000187333,,,,,,,,
90.6681383,3.93E-05,,,,,,,,
90.8439036,0.000157118,,,,,,,,
90.931281,-3.63E-05,,,,,,,,
91.0344384,8.46E-05,,,,,,,,
91.2271019,6.95E-05,,,,,,,,
91.3152831,0.011085899,,,,,,,,
91.4183269,0.011194673,,,,,,,,
91.6128317,0.011246038,,,,,,,,
91.719543,0.011312511,,,,,,,,
91.8944796,0.011025468,,,,,,,,
91.9975453,0.011170501,,,,,,,,
92.0888241,0.011094963,,,,,,,,
92.2702102,0.011085899,,,,,,,,
92.373444,0.011155393,,,,,,,,
92.4362432,0.011079856,,,,,,,,
92.626615,0.011279275,,,,,,,,
92.7298244,0.011273232,,,,,,,,
92.8033111,0.011345748,,,,,,,,
92.9838709,0.011342726,,,,,,,,
93.0868825,0.011173522,,,,,,,,
93.1584643,0.011212802,,,,,,,,
93.3509474,0.011197694,,,,,,,,
93.4384116,0.011227909,,,,,,,,
93.5168146,0.011206759,,,,,,,,
93.6880765,0.011221866,,,,,,,,
93.7995869,0.011224888,,,,,,,,
93.871442,0.011206759,,,,,,,,
94.0905912,0.011197694,,,,,,,,
94.1533563,0.011197694,,,,,,,,
94.2472856,0.011255103,,,,,,,,
94.4256833,0.000138989,,,,,,,,
94.5285028,0.000202441,,,,,,,,
94.739682,4.53E-05,,,,,,,,
94.8207221,0.000157118,,,,,,,,
94.8923702,0.000114817,,,,,,,,
95.0839912,0.000138989,,,,,,,,
95.1870922,0.000211505,,,,,,,,
95.259482,7.55E-05,,,,,,,,
95.3304223,0.000114817,,,,,,,,
95.5373746,8.46E-05,,,,,,,,
95.6285935,0.000142011,,,,,,,,
95.8080091,3.32E-05,,,,,,,,
95.8796617,0.000284022,,,,,,,,
95.9579466,0.000105753,,,,,,,,
96.0312167,0.000211505,,,,,,,,
96.2185771,0.00024172,,,,,,,,
96.2813563,-0.000138989,,,,,,,,
96.3742051,0.00024172,,,,,,,,
96.5645119,0.000135968,,,,,,,,
96.6455875,8.76E-05,,,,,,,,
96.7356381,4.23E-05,,,,,,,,
96.9370433,0.000157118,,,,,,,,
97.0246397,-5.14E-05,,,,,,,,
97.2346148,9.06E-06,,,,,,,,
97.3276573,7.25E-05,,,,,,,,
97.391218,6.65E-05,,,,,,,,
97.5834477,3.63E-05,,,,,,,,
97.6900048,-8.16E-05,,,,,,,,
97.7711867,5.14E-05,,,,,,,,
97.9625414,0.000157118,,,,,,,,
98.0335128,8.76E-05,,,,,,,,
98.1295644,-2.72E-05,,,,,,,,
98.3123492,0.000196398,,,,,,,,
98.4016884,4.83E-05,,,,,,,,
98.4895593,3.32E-05,,,,,,,,
98.6646377,0.000154097,,,,,,,,
98.7586925,0.000169204,,,,,,,,
98.8459087,4.23E-05,,,,,,,,
99.006954,0.000145032,,,,,,,,
99.1109869,0.000172226,,,,,,,,
99.182588,1.21E-05,,,,,,,,
99.364165,4.23E-05,,,,,,,,
99.4667904,1.33E-10,,,,,,,,
99.5383407,0.00022057,,,,,,,,
99.7166115,-1.21E-05,,,,,,,,
99.814838,0.00022057,,,,,,,,
99.9015408,0.000151075,,,,,,,,
100.107392,8.16E-05,,,,,,,,
100.1975179,0.000145032,,,,,,,,
100.2774572,0.000135968,,,,,,,,
100.4520915,0.000108774,,,,,,,,
100.5459563,0.00012086,,,,,,,,
100.6166733,4.53E-05,,,,,,,,
100.8164406,0.000117839,,,,,,,,
100.8935335,0.000102731,,,,,,,,
100.9838623,0.000108774,,,,,,,,
101.1849845,2.72E-05,,,,,,,,
101.2654781,4.53E-05,,,,,,,,
101.3528687,0.00016014,,,,,,,,
101.5278852,-2.72E-05,,,,,,,,
101.6308751,0.000235677,,,,,,,,
101.7125356,0.000217548,,,,,,,,
101.9034365,6.04E-05,,,,,,,,
101.990381,-5.44E-05,,,,,,,,
102.0624858,0.000138989,,,,,,,,
102.278177,7.86E-05,,,,,,,,
102.3503751,3.02E-06,,,,,,,,
102.5178346,3.32E-05,,,,,,,,
102.6135185,0.000157118,,,,,,,,
102.7100411,0.00012086,,,,,,,,
102.913221,6.65E-05,,,,,,,,
103.0166534,3.02E-06,,,,,,,,
103.1043845,0.000259849,,,,,,,,
103.3288596,8.16E-05,,,,,,,,
103.4004903,3.93E-05,,,,,,,,
103.474473,1.21E-05,,,,,,,,
103.6682531,0.000126903,,,,,,,,
103.7591057,9.06E-06,,,,,,,,
103.9360034,0.000111796,,,,,,,,
104.0435059,0.000102731,,,,,,,,
104.1216447,1.21E-05,,,,,,,,
104.3129797,0.003090999,,,,,,,,
104.4004733,0.000111796,,,,,,,,
104.4875303,0.000308194,,,,,,,,
104.6952823,0.000129925,,,,,,,,
104.7829049,0.000132946,,,,,,,,
104.8868351,0.000211505,,,,,,,,
105.0800787,0.000205462,,,,,,,,
105.1744333,0.000223591,,,,,,,,
105.3591323,9.37E-05,,,,,,,,
105.4618743,0.000163161,,,,,,,,
105.5486574,3.63E-05,,,,,,,,
105.7195373,5.14E-05,,,,,,,,
105.8217026,8.76E-05,,,,,,,,
105.9096631,1.33E-10,,,,,,,,
106.0853622,9.97E-05,,,,,,,,
106.1727753,0.000117839,,,,,,,,
106.2756246,0.000111796,,,,,,,,
106.4871178,8.16E-05,,,,,,,,
106.5614087,8.46E-05,,,,,,,,
106.6569951,0.000151075,,,,,,,,
106.831542,0.000202441,,,,,,,,
106.9191344,0.000154097,,,,,,,,
107.0065555,-9.06E-06,,,,,,,,
107.1836474,0.000214527,,,,,,,,
107.2768627,0.000208484,,,,,,,,
107.4727814,3.93E-05,,,,,,,,
107.5756391,0.000145032,,,,,,,,
107.6479434,9.06E-05,,,,,,,,
107.8284762,-6.65E-05,,,,,,,,
107.9138112,0.000193376,,,,,,,,
108.0023593,9.37E-05,,,,,,,,
108.1775012,-6.95E-05,,,,,,,,
108.2608509,-1.21E-05,,,,,,,,
108.3391987,0.000111796,,,,,,,,
108.4262933,9.97E-05,,,,,,,,
108.6016762,4.83E-05,,,,,,,,
108.7050663,5.74E-05,,,,,,,,
108.7772102,9.97E-05,,,,,,,,
108.9840708,0.000132946,,,,,,,,
109.0621853,0.000132946,,,,,,,,
109.2471265,0.00018129,,,,,,,,
109.3118663,4.53E-05,,,,,,,,
109.3911567,0.000123882,,,,,,,,
109.477865,-3.32E-05,,,,,,,,
109.6856814,0.000114817,,,,,,,,
109.7434884,0.00016014,,,,,,,,
109.8433615,-5.44E-05,,,,,,,,
110.0339921,-2.12E-05,,,,,,,,
110.1281412,0.000190355,,,,,,,,
110.3190647,-4.83E-05,,,,,,,,
110.4067634,3.32E-05,,,,,,,,
110.4986217,1.81E-05,,,,,,,,
110.6910896,0.000135968,,,,,,,,
110.7775398,0.000184312,,,,,,,,
110.8539077,0.00016014,,,,,,,,
111.0153123,7.86E-05,,,,,,,,
111.1029466,0.000151075,,,,,,,,
111.1905956,0.000193376,,,,,,,,
111.3565508,0.000108774,,,,,,,,
111.4439051,0.000235677,,,,,,,,
111.5467913,0.00022057,,,,,,,,
111.7161763,0.000172226,,,,,,,,
111.8028144,0.000187333,,,,,,,,
111.8735811,-3.63E-05,,,,,,,,
111.9505463,8.46E-05,,,,,,,,
112.1414228,-3.63E-05,,,,,,,,
112.2238688,0.000229634,,,,,,,,
112.2890064,1.21E-05,,,,,,,,
112.4965452,6.65E-05,,,,,,,,
112.605277,6.04E-06,,,,,,,,
112.7832867,6.95E-05,,,,,,,,
112.8721703,-9.06E-06,,,,,,,,
112.9593242,-7.86E-05,,,,,,,,
113.149471,5.74E-05,,,,,,,,
113.2234388,9.06E-06,,,,,,,,
113.3135766,0.000142011,,,,,,,,
113.5029672,0.000211505,,,,,,,,
113.5901949,0.000175247,,,,,,,,
113.6623107,-6.95E-05,,,,,,,,
113.8589175,0.000211505,,,,,,,,
113.9374906,0.00012086,,,,,,,,
113.9931828,7.25E-05,,,,,,,,
114.2153509,7.55E-05,,,,,,,,
114.3121511,-4.53E-05,,,,,,,,
114.4151305,5.74E-05,,,,,,,,
114.6064213,5.74E-05,,,,,,,,
114.6798919,6.65E-05,,,,,,,,
114.7676565,7.55E-05,,,,,,,,
114.9811588,2.42E-05,,,,,,,,
115.0764976,4.23E-05,,,,,,,,
115.2565976,6.35E-05,,,,,,,,
115.3598512,0.000132946,,,,,,,,
115.4316305,3.63E-05,,,,,,,,
115.6255461,-9.67E-05,,,,,,,,
115.6969578,6.65E-05,,,,,,,,
115.7846705,0.000217548,,,,,,,,
115.9865229,0.000142011,,,,,,,,
116.0490195,-2.12E-05,,,,,,,,
116.1366228,-7.86E-05,,,,,,,,
116.3431227,0.000290065,,,,,,,,
116.4306146,0.000117839,,,,,,,,
116.517235,9.97E-05,,,,,,,,
116.6852662,3.02E-05,,,,,,,,
116.7714563,9.06E-06,,,,,,,,
116.8746781,0.000157118,,,,,,,,
117.0570499,0.00012086,,,,,,,,
117.1523094,0.000123882,,,,,,,,
117.2272113,-1.21E-05,,,,,,,,
117.4312152,0.000190355,,,,,,,,
117.5203395,9.06E-05,,,,,,,,
117.5880254,-1.51E-05,,,,,,,,
117.7851977,0.000202441,,,,,,,,
117.8636682,5.44E-05,,,,,,,,
117.9672488,8.76E-05,,,,,,,,
118.1598651,0.000102731,,,,,,,,
118.2470065,-9.37E-05,,,,,,,,
118.4306595,9.06E-05,,,,,,,,
118.5176447,-6.04E-06,,,,,,,,
118.613718,-2.12E-05,,,,,,,,
118.779751,-0.000138989,,,,,,,,
118.8863597,0.000268914,,,,,,,,
118.9577349,0.000290065,,,,,,,,
119.1659578,0.000196398,,,,,,,,
119.2617901,0.000135968,,,,,,,,
119.3333802,0.000193376,,,,,,,,
119.5300011,0.000184312,,,,,,,,
119.6322048,0.000114817,,,,,,,,
119.7196534,-4.23E-05,,,,,,,,
119.9391729,0.000205462,,,,,,,,
120.0002912,0.000190355,,,,,,,,
120.0802855,0.000132946,,,,,,,,
120.2644662,0.00074329,,,,,,,,
120.3315556,0.005934234,,,,,,,,
120.4175657,0.011221866,,,,,,,,
120.5938538,0.011164458,,,,,,,,
120.6817362,0.01120978,,,,,,,,
120.7535846,0.011366898,,,,,,,,
120.9610945,0.015705778,,,,,,,,
121.023584,0.10380075,,,,,,,,
121.1101469,0.01133064,,,,,,,,
121.2989136,0.01102849,,,,,,,,
121.3791356,0.011236974,,,,,,,,
121.4602875,0.0111282,,,,,,,,
121.6490913,0.011031511,,,,,,,,
121.7521273,0.011079856,,,,,,,,
121.8394673,0.011179565,,,,,,,,
122.029741,0.011233952,,,,,,,,
122.1020698,0.011303447,,,,,,,,
122.2065235,0.014192005,,,,,,,,
122.3966608,0.011194673,,,,,,,,
122.4925736,0.011312511,,,,,,,,
122.5517413,0.011022447,,,,,,,,
122.7587074,0.011070791,,,,,,,,
122.8407634,0.011158415,,,,,,,,
122.9205624,0.011170501,,,,,,,,
123.1102697,0.011318554,,,,,,,,
123.1825603,0.011227909,,,,,,,,
123.2447968,0.011261146,,,,,,,,
123.4521487,0.011306468,,,,,,,,
123.5240721,0.011152372,,,,,,,,
123.6271686,0.011140286,,,,,,,,
123.8336716,0.011137264,,,,,,,,
123.9223552,0.01108892,,,,,,,,
124.0993703,0.011152372,,,,,,,,
124.1879225,0.011173522,,,,,,,,
124.2764016,0.011107049,,,,,,,,
124.467079,0.011167479,,,,,,,,
124.5546593,0.011297404,,,,,,,,
124.6356742,0.011155393,,,,,,,,
124.8017495,0.011167479,,,,,,,,
124.9050764,0.011170501,,,,,,,,
124.9929873,0.011064748,,,,,,,,
125.1608187,0.01120978,,,,,,,,
125.2799752,0.012457661,,,,,,,,
125.3674174,0.111596231,,,,,,,,
125.5604159,0.011073813,,,,,,,,
125.6377072,0.011067769,,,,,,,,
125.7097897,0.011158415,,,,,,,,
125.9303022,0.011067769,,,,,,,,
126.0177135,0.011070791,,,,,,,,
126.1978941,0.011125178,,,,,,,,
126.3006595,0.011079856,,,,,,,,
126.3877832,0.011043597,,,,,,,,
126.4604263,0.011155393,,,,,,,,
126.6773552,0.011022447,,,,,,,,
126.7528416,0.011243017,,,,,,,,
126.9249839,0.011243017,,,,,,,,
127.0278615,0.011375963,,,,,,,,
127.1155611,0.011167479,,,,,,,,
127.302483,0.011097985,,,,,,,,
127.3827799,0.011085899,,,,,,,,
127.4558585,0.011239995,,,,,,,,
127.6632578,0.011230931,,,,,,,,
127.7419405,0.01114935,,,,,,,,
127.8203327,0.011167479,,,,,,,,
128.0116903,0.011079856,,,,,,,,
128.0994654,0.01130949,,,,,,,,
128.1843811,0.011264167,,,,,,,,
128.3647363,0.01114935,,,,,,,,
128.4476048,0.01120978,,,,,,,,
128.5253966,0.01452437,,,,,,,,
128.7138851,0.011197694,,,,,,,,
128.7987874,0.011061726,,,,,,,,
128.8786158,0.011094963,,,,,,,,
129.0702724,0.01118863,,,,,,,,
129.1820755,0.011297404,,,,,,,,
129.2874378,0.011143307,,,,,,,,
129.4784354,0.011282296,,,,,,,,
129.5345778,0.011104028,,,,,,,,
129.7278535,0.011107049,,,,,,,,
129.8285535,0.010865329,,,,,,,,
129.9227753,0.011076834,,,,,,,,
130.0985513,0.011457544,,,,,,,,
130.2019568,0.01143035,,,,,,,,
130.2817074,0.013022683,,,,,,,,
130.4628308,0.086164231,,,,,,,,
130.5697326,0.087140177,,,,,,,,
130.65651,0.096908699,,,,,,,,
130.8579708,0.217548291,,,,,,,,
130.9425261,0.155586308,,,,,,,,
131.0166853,0.14902058,,,,,,,,
131.2103719,0.146552011,,,,,,,,
131.2994839,0.144727022,,,,,,,,
131.3875069,0.137037295,,,,,,,,
131.6012289,0.152232438,,,,,,,,
131.6641373,0.137351531,,,,,,,,
131.8647004,0.13714909,,,,,,,,
131.9519037,0.14665172,,,,,,,,
132.0095127,0.145990011,,,,,,,,
132.2136341,0.155559114,,,,,,,,
132.3050737,0.147672989,,,,,,,,
132.3761596,0.148247075,,,,,,,,
132.5532248,0.151803385,,,,,,,,
132.6598898,0.152652427,,,,,,,,
132.7317307,0.162502531,,,,,,,,
132.9178128,0.171678838,,,,,,,,
133.0053209,0.172712193,,,,,,,,
133.0927672,0.172268032,,,,,,,,
133.2532998,0.167046873,,,,,,,,
133.3879004,0.168880926,,,,,,,,
133.4511758,0.166648034,,,,,,,,
133.6100044,0.158831403,,,,,,,,
133.70467,0.15892507,,,,,,,,
133.7973917,0.15595191,,,,,,,,
133.980543,0.162626412,,,,,,,,
134.0523918,0.155619544,,,,,,,,
134.13987,0.158254296,,,,,,,,
134.3131862,0.163771562,,,,,,,,
134.400708,0.171409925,,,,,,,,
134.4805865,0.165400153,,,,,,,,
134.5536633,0.161511477,,,,,,,,
134.7788392,0.164747508,,,,,,,,
134.8708755,0.158719608,,,,,,,,
135.086255,0.162928563,,,,,,,,
135.1581106,0.155985146,,,,,,,,
135.2378585,0.155559114,,,,,,,,
135.4258824,0.166342862,,,,,,,,
135.4974166,0.166687314,,,,,,,,
135.5853457,0.160816531,,,,,,,,
135.7549989,0.174857461,,,,,,,,
135.857844,0.174522074,,,,,,,,
135.9137216,0.180102792,,,,,,,,
136.105249,0.18351407,,,,,,,,
136.1834718,0.173089881,,,,,,,,
136.2555819,0.171002022,,,,,,,,
136.4543046,0.170017011,,,,,,,,
136.5390876,0.176147643,,,,,,,,
136.6085188,0.169660474,,,,,,,,
136.8242527,0.173926837,,,,,,,,
136.9027275,0.169056173,,,,,,,,
136.9876876,0.167007593,,,,,,,,
137.162884,0.175096159,,,,,,,,
137.281656,0.165931938,,,,,,,,
137.3868616,0.168050012,,,,,,,,
137.5769901,0.183015522,,,,,,,,
137.6646757,0.18387665,,,,,,,,
137.741489,0.174709407,,,,,,,,
137.9427168,0.176700578,,,,,,,,
138.030041,0.167605851,,,,,,,,
138.2205821,0.179933587,,,,,,,,
138.3018295,0.169923345,,,,,,,,
138.3825857,0.217714474,,,,,,,,
138.5918003,0.178138814,,,,,,,,
138.6820999,0.175573557,,,,,,,,
138.7632069,0.181241899,,,,,,,,
138.9395849,0.164983185,,,,,,,,
139.034006,0.175646073,,,,,,,,
139.1207725,0.174914869,,,,,,,,
139.2841467,0.176528352,,,,,,,,
139.3716296,0.182296404,,,,,,,,
139.4656701,0.173676053,,,,,,,,
139.630484,0.175794127,,,,,,,,
139.7345315,0.182767758,,,,,,,,
139.8065137,0.174491859,,,,,,,,
139.9720946,0.174216902,,,,,,,,
140.0749735,0.191330701,,,,,,,,
140.1677687,0.18811582,,,,,,,,
140.3649595,0.175407374,,,,,,,,
140.4433976,0.172328462,,,,,,,,
140.5257816,0.181843178,,,,,,,,
140.7184053,0.184949284,,,,,,,,
140.805786,0.174083956,,,,,,,,
140.8936261,0.173990289,,,,,,,,
141.0845929,0.167693475,,,,,,,,
141.1630211,0.185895015,,,,,,,,
141.2602935,0.181825049,,,,,,,,
141.4522294,0.181734404,,,,,,,,
141.5394069,0.184556489,,,,,,,,
141.6266971,0.171017129,,,,,,,,
141.8304009,0.182486758,,,,,,,,
141.9193074,0.165004336,,,,,,,,
142.0970233,0.174993428,,,,,,,,
142.168492,0.177465019,,,,,,,,
142.258248,0.173642816,,,,,,,,
142.3266344,0.174872568,,,,,,,,
142.5346925,0.165759712,,,,,,,,
142.6250232,0.173352752,,,,,,,,
142.7071434,0.193312807,,,,,,,,
142.9180416,0.182846317,,,,,,,,
143.0013395,0.203117588,,,,,,,,
143.1912394,0.205347458,,,,,,,,
143.2825577,0.213375594,,,,,,,,
143.3539951,0.203637287,,,,,,,,
143.5361956,0.204332233,,,,,,,,
143.62315,0.201905965,,,,,,,,
143.726136,0.2050302,,,,,,,,
143.8856948,0.211686573,,,,,,,,
143.9729438,0.202196029,,,,,,,,
144.0637853,0.193424603,,,,,,,,
144.2234543,0.21539698,,,,,,,,
144.326501,0.214955841,,,,,,,,
144.4004559,0.2133061,,,,,,,,
144.4875609,0.210623004,,,,,,,,
144.6939205,0.193122453,,,,,,,,
144.7523126,0.178972749,,,,,,,,
144.9569852,0.172760537,,,,,,,,
145.0602457,0.18831524,,,,,,,,
145.1224254,0.187822735,,,,,,,,
145.3142999,0.183272349,,,,,,,,
145.4170875,0.186429821,,,,,,,,
145.4890778,0.176244331,,,,,,,,
145.663569,0.177138696,,,,,,,,
145.7489268,0.183378102,,,,,,,,
145.8306388,0.169917302,,,,,,,,
146.0266057,0.155547028,,,,,,,,
146.1315172,0.133024737,,,,,,,,
146.1996152,0.140246132,,,,,,,,
146.3912244,0.13381335,,,,,,,,
146.4626535,0.174177622,,,,,,,,
146.5657857,0.187185197,,,,,,,,
146.7334259,0.199540127,,,,,,,,
146.8375465,0.221325171,,,,,,,,
146.9160296,0.217478797,,,,,,,,
147.0916335,0.25260076,,,,,,,,
147.1845391,0.248953804,,,,,,,,
147.2802668,0.241031421,,,,,,,,
147.4664123,0.246566816,,,,,,,,
147.5306607,0.298881137,,,,,,,,
147.6137443,0.226413384,,,,,,,,
147.8198018,0.267986258,,,,,,,,
147.9174263,0.249823998,,,,,,,,
148.0041207,0.241868377,,,,,,,,
148.2078988,0.238115669,,,,,,,,
148.280451,0.246696741,,,,,,,,
148.383269,0.240273023,,,,,,,,
148.5740048,0.228446856,,,,,,,,
148.6472257,0.231308221,,,,,,,,
148.8269541,0.226942147,,,,,,,,
148.930068,0.230628382,,,,,,,,
149.0038617,0.226108212,,,,,,,,
149.0748025,0.22236759,,,,,,,,
149.2662297,0.254344168,,,,,,,,
149.3344038,0.290481356,,,,,,,,
149.4109099,0.273766396,,,,,,,,
149.6121093,0.254223307,,,,,,,,
149.7059024,0.238003874,,,,,,,,
149.7844177,0.250304417,,,,,,,,
149.9737131,0.245373322,,,,,,,,
150.0680627,0.251343814,,,,,,,,
150.2645823,0.249802847,,,,,,,,
150.3517839,0.24309813,,,,,,,,
150.4184192,0.221778397,,,,,,,,
150.6109193,4.23E-05,,,,,,,,
150.6981972,0.000142011,,,,,,,,
150.7698282,0.00016014,,,,,,,,
150.9707019,-2.42E-05,,,,,,,,
151.0395329,0.000256828,,,,,,,,
151.1122738,0.000148054,,,,,,,,
151.2085671,5.44E-05,,,,,,,,
151.3986414,1.21E-05,,,,,,,,
151.4655222,0.000214527,,,,,,,,
151.5699169,0.000235677,,,,,,,,
151.7562844,0.000102731,,,,,,,,
151.85945,0.000111796,,,,,,,,
152.0562668,0.000178269,,,,,,,,
152.1272471,-4.83E-05,,,,,,,,
152.2200056,0.000111796,,,,,,,,
152.4238961,6.35E-05,,,,,,,,
152.4986353,3.63E-05,,,,,,,,
152.6013329,0.000202441,,,,,,,,
152.7836425,0.00018129,,,,,,,,
152.8666606,0.000135968,,,,,,,,
152.939878,7.86E-05,,,,,,,,
153.1474538,0.000145032,,,,,,,,
153.2446364,0.000117839,,,,,,,,
153.3074523,1.81E-05,,,,,,,,
153.4983046,0.000154097,,,,,,,,
153.5848091,3.63E-05,,,,,,,,
153.6646762,8.46E-05,,,,,,,,
153.841098,0.000154097,,,,,,,,
153.9441568,-8.76E-05,,,,,,,,
154.0016184,9.06E-05,,,,,,,,
154.1888819,0.000199419,,,,,,,,
154.2782385,-3.93E-05,,,,,,,,
154.3512033,4.53E-05,,,,,,,,
154.526277,6.04E-05,,,,,,,,
154.6046384,2.42E-05,,,,,,,,
154.6918172,0.000175247,,,,,,,,
154.8818151,3.32E-05,,,,,,,,
154.9795788,5.74E-05,,,,,,,,
155.0675541,9.06E-05,,,,,,,,
155.2739124,5.44E-05,,,,,,,,
155.3519648,4.23E-05,,,,,,,,
155.4080674,-6.65E-05,,,,,,,,
155.6126365,-2.12E-05,,,,,,,,
155.7135696,4.53E-05,,,,,,,,
155.8106226,-9.06E-06,,,,,,,,
156.0016647,8.46E-05,,,,,,,,
156.0890617,0.000229634,,,,,,,,
156.2696089,0.000172226,,,,,,,,
156.3728654,9.06E-05,,,,,,,,
156.4603648,0.000148054,,,,,,,,
156.6446394,0.000172226,,,,,,,,
156.7475672,0.000117839,,,,,,,,
156.84368,-6.65E-05,,,,,,,,
157.0330641,0.000199419,,,,,,,,
157.1485681,0.000114817,,,,,,,,
157.3424428,-4.83E-05,,,,,,,,
157.4110367,-6.35E-05,,,,,,,,
157.4993413,0.000208484,,,,,,,,
157.5780624,0.000145032,,,,,,,,
157.7761383,0.00022057,,,,,,,,
157.8482427,6.95E-05,,,,,,,,
157.9208194,0.000290065,,,,,,,,
158.1278674,-2.72E-05,,,,,,,,
158.2115003,0.000111796,,,,,,,,
158.2790263,-9.06E-06,,,,,,,,
158.4564227,0.000151075,,,,,,,,
158.5555644,0.000202441,,,,,,,,
158.6473338,0.000142011,,,,,,,,
158.8139959,0.000111796,,,,,,,,
158.9159395,-4.23E-05,,,,,,,,
158.9843441,0.000135968,,,,,,,,
159.2030845,4.53E-05,,,,,,,,
159.2814479,0.000138989,,,,,,,,
159.4883232,6.35E-05,,,,,,,,
159.5599691,0.000166183,,,,,,,,
159.6445246,1.33E-10,,,,,,,,
159.8332116,1.51E-05,,,,,,,,
159.9365035,-3.32E-05,,,,,,,,
160.0235179,1.33E-10,,,,,,,,
160.220136,-6.04E-05,,,,,,,,
160.300799,0.003078913,,,,,,,,
160.5086231,4.53E-05,,,,,,,,
160.5827551,0.000163161,,,,,,,,
160.6664467,0.000132946,,,,,,,,
160.7309104,0.000145032,,,,,,,,
160.9370018,7.25E-05,,,,,,,,
161.0199328,-1.81E-05,,,,,,,,
161.0827258,9.06E-05,,,,,,,,
161.2760345,0.000105753,,,,,,,,
161.3663065,2.72E-05,,,,,,,,
161.4383755,5.14E-05,,,,,,,,
161.6427793,0.000114817,,,,,,,,
161.710121,-5.74E-05,,,,,,,,
161.8009066,6.35E-05,,,,,,,,
162.0078253,0.000129925,,,,,,,,
162.0953982,1.81E-05,,,,,,,,
162.2887203,0.000111796,,,,,,,,
162.3630612,0.000105753,,,,,,,,
162.434864,0.000169204,,,,,,,,
162.5073921,2.12E-05,,,,,,,,
162.7116423,6.35E-05,,,,,,,,
162.8055537,1.81E-05,,,,,,,,
163.0014287,-7.25E-05,,,,,,,,
163.0970993,0.000148054,,,,,,,,
163.1686467,9.97E-05,,,,,,,,
163.3435767,0.000123882,,,,,,,,
163.4485275,0.000202441,,,,,,,,
163.5255019,0.000132946,,,,,,,,
163.7236409,7.86E-05,,,,,,,,
163.8329037,-6.04E-05,,,,,,,,
163.9209225,0.000148054,,,,,,,,
164.1156271,0.000105753,,,,,,,,
164.2033159,0.000102731,,,,,,,,
164.2979087,-3.32E-05,,,,,,,,
164.4880981,-3.02E-06,,,,,,,,
164.5596312,8.76E-05,,,,,,,,
164.6472055,0.000114817,,,,,,,,
164.8590606,6.35E-05,,,,,,,,
164.9313514,0.000166183,,,,,,,,
165.1081977,4.53E-05,,,,,,,,
165.2182033,0.000129925,,,,,,,,
165.3135479,6.35E-05,,,,,,,,
165.5167096,-3.02E-05,,,,,,,,
165.6066942,6.04E-06,,,,,,,,
165.6875356,4.53E-05,,,,,,,,
165.8537857,0.000157118,,,,,,,,
165.9568235,2.42E-05,,,,,,,,
166.0288366,3.63E-05,,,,,,,,
166.2384646,1.33E-10,,,,,,,,
166.310591,0.000102731,,,,,,,,
166.3890662,2.42E-05,,,,,,,,
166.5910974,0.000123882,,,,,,,,
166.6732573,8.76E-05,,,,,,,,
166.7630063,0.000154097,,,,,,,,
